<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,CLOSE,<VOL>
MOEX.SBER:SMAL,60,16/09/22,23:00:00,139.1700000,139.1700000,139.1700000,139.1700000,1
MOEX.SBER:SMAL,60,19/09/22,11:00:00,137.5000000,138.5000000,137.5000000,138.5000000,3
MOEX.SBER:SMAL,60,19/09/22,12:00:00,138.0000000,138.0000000,137.5100000,137.5100000,3
MOEX.SBER:SMAL,60,19/09/22,13:00:00,137.5100000,137.5100000,137.5100000,137.5100000,11
MOEX.SBER:SMAL,60,19/09/22,14:00:00,138.4900000,138.4900000,138.4900000,138.4900000,3
MOEX.SBER:SMAL,60,19/09/22,15:00:00,138.4800000,138.4800000,138.4800000,138.4800000,1
MOEX.SBER:SMAL,60,19/09/22,17:00:00,137.5000000,137.5000000,137.0000000,137.0000000,2
MOEX.SBER:SMAL,60,19/09/22,19:00:00,137.0400000,137.5000000,137.0000000,137.4500000,325
MOEX.SBER:SMAL,60,19/09/22,20:00:00,139.0000000,139.0000000,139.0000000,139.0000000,1
MOEX.SBER:SMAL,60,20/09/22,12:00:00,134.5300000,136.9000000,134.5300000,134.5900000,6
MOEX.SBER:SMAL,60,20/09/22,13:00:00,137.5900000,137.5900000,134.6100000,137.5000000,31
MOEX.SBER:SMAL,60,20/09/22,14:00:00,134.9600000,134.9600000,133.4900000,133.4900000,18
MOEX.SBER:SMAL,60,20/09/22,15:00:00,131.5700000,131.5700000,131.5600000,131.5600000,3
MOEX.SBER:SMAL,60,20/09/22,16:00:00,130.0000000,136.0000000,127.7300000,136.0000000,18
MOEX.SBER:SMAL,60,20/09/22,17:00:00,132.0000000,132.0000000,127.9000000,127.9000000,3
MOEX.SBER:SMAL,60,20/09/22,19:00:00,126.5300000,126.5300000,126.0000000,126.0000000,246
MOEX.SBER:SMAL,60,20/09/22,21:00:00,128.8300000,128.8300000,123.0000000,123.0000000,7
MOEX.SBER:SMAL,60,21/09/22,11:00:00,118.0100000,123.2300000,117.4400000,120.0000000,24
MOEX.SBER:SMAL,60,21/09/22,12:00:00,123.0000000,125.5000000,119.0700000,121.8000000,19
MOEX.SBER:SMAL,60,21/09/22,13:00:00,120.0000000,120.0000000,120.0000000,120.0000000,1
MOEX.SBER:SMAL,60,21/09/22,14:00:00,124.3500000,124.3500000,118.0100000,118.0100000,2
MOEX.SBER:SMAL,60,21/09/22,15:00:00,118.0100000,118.0100000,118.0100000,118.0100000,5
MOEX.SBER:SMAL,60,21/09/22,16:00:00,120.2500000,124.9800000,120.0000000,124.9800000,5
MOEX.SBER:SMAL,60,21/09/22,17:00:00,120.5000000,120.5000000,118.1100000,118.1100000,7
MOEX.SBER:SMAL,60,21/09/22,19:00:00,118.9900000,120.9000000,118.0000000,120.9000000,293
MOEX.SBER:SMAL,60,21/09/22,22:00:00,123.9700000,123.9700000,123.9700000,123.9700000,4
MOEX.SBER:SMAL,60,22/09/22,13:00:00,124.9900000,124.9900000,123.5000000,123.5000000,2
MOEX.SBER:SMAL,60,22/09/22,14:00:00,123.0000000,123.0000000,123.0000000,123.0000000,1
MOEX.SBER:SMAL,60,22/09/22,15:00:00,122.5000000,122.5000000,120.5000000,122.5000000,25
MOEX.SBER:SMAL,60,22/09/22,16:00:00,122.5100000,124.5000000,122.5000000,123.5000000,21
MOEX.SBER:SMAL,60,22/09/22,17:00:00,124.0000000,125.9900000,124.0000000,125.9900000,3
MOEX.SBER:SMAL,60,22/09/22,18:00:00,125.5000000,125.5000000,124.0000000,124.0000000,270
MOEX.SBER:SMAL,60,22/09/22,19:00:00,124.5000000,125.0000000,124.5000000,124.5000000,3
MOEX.SBER:SMAL,60,22/09/22,20:00:00,124.5000000,124.5000000,124.5000000,124.5000000,1
MOEX.SBER:SMAL,60,22/09/22,23:00:00,124.0200000,124.0200000,124.0200000,124.0200000,1
MOEX.SBER:SMAL,60,23/09/22,11:00:00,123.1000000,123.1000000,122.2900000,122.2900000,10
MOEX.SBER:SMAL,60,23/09/22,12:00:00,122.2900000,122.2900000,118.6800000,118.6800000,4
MOEX.SBER:SMAL,60,23/09/22,13:00:00,118.6800000,123.0000000,118.6800000,120.0000000,14
MOEX.SBER:SMAL,60,23/09/22,14:00:00,119.5000000,119.5000000,117.4600000,117.4600000,19
MOEX.SBER:SMAL,60,23/09/22,15:00:00,117.5000000,119.0000000,117.0000000,119.0000000,6
MOEX.SBER:SMAL,60,23/09/22,16:00:00,118.5100000,119.5000000,118.5000000,119.5000000,4
MOEX.SBER:SMAL,60,23/09/22,17:00:00,119.0000000,119.0000000,118.5000000,118.5000000,2
MOEX.SBER:SMAL,60,23/09/22,18:00:00,118.0000000,118.0000000,118.0000000,118.0000000,220
MOEX.SBER:SMAL,60,23/09/22,19:00:00,119.0000000,119.5000000,119.0000000,119.0000000,5
MOEX.SBER:SMAL,60,23/09/22,22:00:00,120.5900000,120.5900000,120.5900000,120.5900000,1
MOEX.SBER:SMAL,60,26/09/22,11:00:00,119.0000000,119.0000000,116.0000000,116.0000000,2
MOEX.SBER:SMAL,60,26/09/22,12:00:00,118.0000000,120.4700000,114.0200000,114.0200000,19
MOEX.SBER:SMAL,60,26/09/22,13:00:00,113.1400000,113.1400000,108.8000000,108.8000000,21
MOEX.SBER:SMAL,60,26/09/22,14:00:00,110.0100000,118.9800000,108.0400000,118.9800000,13
MOEX.SBER:SMAL,60,26/09/22,15:00:00,108.0200000,118.9800000,108.0100000,118.9800000,11
MOEX.SBER:SMAL,60,26/09/22,16:00:00,108.3200000,108.3200000,108.1300000,108.1400000,11
MOEX.SBER:SMAL,60,26/09/22,18:00:00,115.0000000,115.0000000,115.0000000,115.0000000,1
MOEX.SBER:SMAL,60,26/09/22,19:00:00,111.0000000,111.0000000,108.3300000,108.3300000,7
MOEX.SBER:SMAL,60,26/09/22,23:00:00,108.9000000,108.9000000,108.0000000,108.0000000,16
MOEX.SBER:SMAL,60,27/09/22,11:00:00,119.9700000,119.9700000,108.0200000,108.0200000,17
MOEX.SBER:SMAL,60,27/09/22,12:00:00,108.9900000,108.9900000,108.0200000,108.0200000,3
MOEX.SBER:SMAL,60,27/09/22,13:00:00,109.0000000,109.0000000,108.0100000,109.0000000,20
MOEX.SBER:SMAL,60,27/09/22,15:00:00,109.0000000,109.0000000,108.5000000,108.5000000,10
MOEX.SBER:SMAL,60,27/09/22,16:00:00,108.5000000,108.5000000,106.0000000,106.0000000,13
MOEX.SBER:SMAL,60,27/09/22,17:00:00,108.9900000,109.5000000,108.9900000,109.5000000,3
MOEX.SBER:SMAL,60,27/09/22,18:00:00,109.0000000,109.0000000,109.0000000,109.0000000,232
MOEX.SBER:SMAL,60,27/09/22,20:00:00,124.0000000,124.0000000,124.0000000,124.0000000,9
MOEX.SBER:SMAL,60,27/09/22,21:00:00,108.0700000,119.9500000,108.0700000,119.9500000,9
MOEX.SBER:SMAL,60,28/09/22,11:00:00,115.0000000,115.0000000,114.3000000,114.3000000,3
MOEX.SBER:SMAL,60,28/09/22,12:00:00,114.3000000,114.3000000,113.5000000,113.5000000,5
MOEX.SBER:SMAL,60,28/09/22,13:00:00,113.0000000,113.0000000,111.0200000,111.0200000,13
MOEX.SBER:SMAL,60,28/09/22,14:00:00,111.0200000,111.0200000,109.0500000,109.0500000,14
MOEX.SBER:SMAL,60,28/09/22,16:00:00,109.4600000,109.4600000,107.3400000,107.3400000,8
MOEX.SBER:SMAL,60,28/09/22,17:00:00,111.0000000,111.0000000,107.3400000,107.3400000,11
MOEX.SBER:SMAL,60,28/09/22,18:00:00,108.0100000,110.0000000,108.0100000,110.0000000,10
MOEX.SBER:SMAL,60,28/09/22,19:00:00,110.0000000,110.0000000,110.0000000,110.0000000,138
MOEX.SBER:SMAL,60,28/09/22,21:00:00,121.9700000,121.9700000,121.9600000,121.9700000,4
MOEX.SBER:SMAL,60,29/09/22,12:00:00,111.0000000,111.0000000,110.5000000,110.5000000,2
MOEX.SBER:SMAL,60,29/09/22,13:00:00,110.0000000,110.0000000,108.5100000,108.5200000,19
MOEX.SBER:SMAL,60,29/09/22,14:00:00,108.4500000,109.5000000,108.4400000,109.5000000,9
MOEX.SBER:SMAL,60,29/09/22,15:00:00,109.5000000,109.5000000,109.5000000,109.5000000,2
MOEX.SBER:SMAL,60,29/09/22,16:00:00,110.0000000,111.0000000,110.0000000,111.0000000,3
MOEX.SBER:SMAL,60,29/09/22,18:00:00,109.5000000,111.9900000,107.0000000,107.0000000,149
MOEX.SBER:SMAL,60,29/09/22,23:00:00,109.8400000,109.8400000,109.8400000,109.8400000,8
MOEX.SBER:SMAL,60,30/09/22,11:00:00,112.0000000,112.0000000,99.7800000,99.7800000,7
MOEX.SBER:SMAL,60,30/09/22,12:00:00,112.5000000,112.5000000,112.5000000,112.5000000,1
MOEX.SBER:SMAL,60,30/09/22,13:00:00,108.9900000,112.9900000,108.1800000,112.9900000,7
MOEX.SBER:SMAL,60,30/09/22,14:00:00,112.9900000,113.0000000,106.9900000,106.9900000,8
MOEX.SBER:SMAL,60,30/09/22,17:00:00,108.2400000,108.2400000,108.0600000,108.0600000,12
MOEX.SBER:SMAL,60,30/09/22,18:00:00,108.0600000,108.0600000,108.0500000,108.0500000,9
MOEX.SBER:SMAL,60,30/09/22,19:00:00,108.0100000,108.0100000,107.0000000,107.0000000,174
MOEX.SBER:SMAL,60,30/09/22,22:00:00,110.0000000,110.0000000,110.0000000,110.0000000,7
MOEX.SBER:SMAL,60,03/10/22,11:00:00,107.0600000,107.0600000,107.0600000,107.0600000,9
MOEX.SBER:SMAL,60,03/10/22,12:00:00,111.0000000,111.0000000,111.0000000,111.0000000,1
MOEX.SBER:SMAL,60,03/10/22,13:00:00,110.5000000,110.5000000,110.5000000,110.5000000,3
MOEX.SBER:SMAL,60,03/10/22,14:00:00,111.4300000,112.0000000,111.4300000,112.0000000,3
MOEX.SBER:SMAL,60,03/10/22,15:00:00,112.4900000,112.5000000,112.4900000,112.5000000,10
MOEX.SBER:SMAL,60,03/10/22,16:00:00,112.0000000,112.0000000,111.0000000,111.0000000,3
MOEX.SBER:SMAL,60,03/10/22,17:00:00,111.5000000,112.0000000,111.5000000,112.0000000,2
MOEX.SBER:SMAL,60,03/10/22,18:00:00,112.4900000,114.0000000,112.4900000,114.0000000,10
MOEX.SBER:SMAL,60,03/10/22,19:00:00,113.0000000,113.0000000,113.0000000,113.0000000,178
MOEX.SBER:SMAL,60,03/10/22,20:00:00,112.0100000,114.0000000,112.0100000,114.0000000,7
MOEX.SBER:SMAL,60,03/10/22,23:00:00,114.5000000,114.5000000,114.5000000,114.5000000,2
MOEX.SBER:SMAL,60,04/10/22,11:00:00,114.5000000,114.8000000,113.5000000,113.5000000,14
MOEX.SBER:SMAL,60,04/10/22,12:00:00,113.0000000,113.0000000,112.5000000,112.5000000,2
MOEX.SBER:SMAL,60,04/10/22,13:00:00,112.0000000,112.0000000,111.5000000,111.5000000,14
MOEX.SBER:SMAL,60,04/10/22,14:00:00,112.0000000,112.5000000,111.0000000,111.0000000,5
MOEX.SBER:SMAL,60,04/10/22,15:00:00,111.5000000,111.5000000,111.0000000,111.0000000,3
MOEX.SBER:SMAL,60,04/10/22,16:00:00,111.0000000,111.5000000,111.0000000,111.5000000,4
MOEX.SBER:SMAL,60,04/10/22,19:00:00,110.5100000,110.5100000,109.3600000,110.5000000,180
MOEX.SBER:SMAL,60,05/10/22,11:00:00,110.5000000,110.5000000,107.5700000,107.5700000,7
MOEX.SBER:SMAL,60,05/10/22,12:00:00,107.5800000,107.5800000,106.9900000,106.9900000,22
MOEX.SBER:SMAL,60,05/10/22,13:00:00,106.0800000,106.0800000,106.0800000,106.0800000,1
MOEX.SBER:SMAL,60,05/10/22,14:00:00,107.5000000,108.0000000,107.5000000,108.0000000,2
MOEX.SBER:SMAL,60,05/10/22,15:00:00,108.0000000,108.0000000,106.3900000,106.3900000,8
MOEX.SBER:SMAL,60,05/10/22,16:00:00,106.3900000,106.3900000,106.3700000,106.3700000,17
MOEX.SBER:SMAL,60,05/10/22,18:00:00,108.3500000,108.5000000,107.3600000,107.3600000,124
MOEX.SBER:SMAL,60,05/10/22,21:00:00,109.5000000,109.5000000,109.5000000,109.5000000,1
MOEX.SBER:SMAL,60,06/10/22,11:00:00,109.0000000,109.0000000,109.0000000,109.0000000,1
MOEX.SBER:SMAL,60,06/10/22,12:00:00,108.5000000,108.5000000,107.5000000,107.5000000,3
MOEX.SBER:SMAL,60,06/10/22,13:00:00,108.0000000,109.0000000,108.0000000,109.0000000,5
MOEX.SBER:SMAL,60,06/10/22,14:00:00,109.0000000,109.0000000,108.0000000,108.0000000,3
MOEX.SBER:SMAL,60,06/10/22,15:00:00,109.5000000,109.5000000,109.5000000,109.5000000,1
MOEX.SBER:SMAL,60,06/10/22,16:00:00,107.6000000,107.6000000,107.3300000,107.3300000,4
MOEX.SBER:SMAL,60,06/10/22,18:00:00,108.0000000,108.1000000,107.5600000,107.5600000,76
MOEX.SBER:SMAL,60,07/10/22,00:00:00,108.0000000,108.0000000,108.0000000,108.0000000,1
MOEX.SBER:SMAL,60,07/10/22,12:00:00,109.9500000,109.9500000,108.0000000,108.0000000,9
MOEX.SBER:SMAL,60,07/10/22,13:00:00,108.5000000,108.5000000,108.0000000,108.0000000,2
MOEX.SBER:SMAL,60,07/10/22,14:00:00,107.5000000,107.5000000,107.5000000,107.5000000,1
MOEX.SBER:SMAL,60,07/10/22,15:00:00,108.0000000,108.0000000,108.0000000,108.0000000,1
MOEX.SBER:SMAL,60,07/10/22,16:00:00,108.5000000,108.5000000,107.5000000,107.5000000,3
MOEX.SBER:SMAL,60,07/10/22,17:00:00,107.0000000,107.0000000,105.0100000,105.0100000,40
MOEX.SBER:SMAL,60,07/10/22,19:00:00,105.0000000,105.0000000,103.0000000,103.5000000,95
MOEX.SBER:SMAL,60,07/10/22,20:00:00,102.7300000,102.7300000,102.7000000,102.7000000,17
MOEX.SBER:SMAL,60,07/10/22,21:00:00,102.7000000,102.7000000,102.7000000,102.7000000,2
MOEX.SBER:SMAL,60,08/10/22,00:00:00,102.9900000,104.9900000,102.9900000,104.9900000,2
MOEX.SBER:SMAL,60,10/10/22,11:00:00,98.5200000,103.2800000,98.5100000,103.2700000,21
MOEX.SBER:SMAL,60,10/10/22,12:00:00,103.2700000,103.2800000,102.0000000,102.0000000,9
MOEX.SBER:SMAL,60,10/10/22,13:00:00,104.2800000,104.2800000,99.5000000,99.5000000,9
MOEX.SBER:SMAL,60,10/10/22,15:00:00,104.2500000,104.2700000,101.0100000,104.2700000,6
MOEX.SBER:SMAL,60,10/10/22,16:00:00,101.0400000,104.2500000,101.0000000,104.2500000,3
MOEX.SBER:SMAL,60,10/10/22,17:00:00,104.2700000,105.0000000,104.2700000,105.0000000,5
MOEX.SBER:SMAL,60,10/10/22,19:00:00,104.0600000,104.0600000,104.0000000,104.0000000,143
MOEX.SBER:SMAL,60,10/10/22,21:00:00,105.9900000,105.9900000,105.9900000,105.9900000,2
MOEX.SBER:SMAL,60,10/10/22,23:00:00,106.5000000,106.5000000,106.5000000,106.5000000,1
MOEX.SBER:SMAL,60,11/10/22,11:00:00,104.0000000,107.5000000,104.0000000,105.0000000,9
MOEX.SBER:SMAL,60,11/10/22,12:00:00,105.0000000,105.0000000,105.0000000,105.0000000,4
MOEX.SBER:SMAL,60,11/10/22,13:00:00,106.3900000,106.3900000,106.3900000,106.3900000,4
MOEX.SBER:SMAL,60,11/10/22,14:00:00,108.0000000,108.0000000,108.0000000,108.0000000,1
MOEX.SBER:SMAL,60,11/10/22,16:00:00,105.7000000,108.5100000,105.1300000,108.5100000,11
MOEX.SBER:SMAL,60,11/10/22,19:00:00,106.0900000,106.0900000,106.0000000,106.0000000,76
MOEX.SBER:SMAL,60,11/10/22,21:00:00,107.5000000,107.5000000,107.5000000,107.5000000,5
MOEX.SBER:SMAL,60,11/10/22,22:00:00,108.0000000,108.0000000,108.0000000,108.0000000,1
MOEX.SBER:SMAL,60,12/10/22,00:00:00,106.3300000,106.3300000,105.1000000,105.1000000,7
MOEX.SBER:SMAL,60,12/10/22,11:00:00,107.0000000,107.0000000,107.0000000,107.0000000,9
MOEX.SBER:SMAL,60,12/10/22,15:00:00,107.9100000,107.9100000,107.9100000,107.9100000,1
MOEX.SBER:SMAL,60,12/10/22,18:00:00,105.7400000,105.7400000,105.1200000,105.1200000,8
MOEX.SBER:SMAL,60,12/10/22,19:00:00,105.6000000,105.6000000,105.0000000,105.0000000,79
MOEX.SBER:SMAL,60,13/10/22,11:00:00,104.0100000,104.6500000,103.5100000,104.6500000,8
MOEX.SBER:SMAL,60,13/10/22,16:00:00,106.3500000,106.3500000,106.3200000,106.3200000,7
MOEX.SBER:SMAL,60,13/10/22,17:00:00,105.6000000,105.6000000,105.0000000,105.0000000,8
MOEX.SBER:SMAL,60,13/10/22,18:00:00,105.4000000,105.4000000,105.0000000,105.0000000,80
MOEX.SBER:SMAL,60,13/10/22,19:00:00,106.4900000,106.4900000,106.4900000,106.4900000,1
MOEX.SBER:SMAL,60,14/10/22,11:00:00,117.7700000,117.7700000,117.7700000,117.7700000,3
MOEX.SBER:SMAL,60,14/10/22,13:00:00,108.2500000,108.2500000,108.2500000,108.2500000,1
MOEX.SBER:SMAL,60,14/10/22,14:00:00,105.1100000,105.1100000,104.3300000,104.3300000,9
MOEX.SBER:SMAL,60,14/10/22,17:00:00,108.0000000,108.2300000,108.0000000,108.2300000,10
MOEX.SBER:SMAL,60,14/10/22,19:00:00,106.3000000,106.3000000,106.0000000,106.0000000,60
MOEX.SBER:SMAL,60,14/10/22,21:00:00,106.2200000,106.2200000,106.2200000,106.2200000,3
MOEX.SBER:SMAL,60,15/10/22,00:00:00,108.3200000,108.3200000,108.2800000,108.2800000,2
MOEX.SBER:SMAL,60,17/10/22,11:00:00,108.9400000,108.9400000,108.9400000,108.9400000,2
MOEX.SBER:SMAL,60,17/10/22,12:00:00,108.5000000,108.9100000,108.3100000,108.3100000,6
MOEX.SBER:SMAL,60,17/10/22,13:00:00,109.7700000,110.3800000,109.7700000,110.3700000,11
MOEX.SBER:SMAL,60,17/10/22,14:00:00,110.3700000,110.9900000,110.3700000,110.9900000,7
MOEX.SBER:SMAL,60,17/10/22,15:00:00,111.0000000,111.0000000,111.0000000,111.0000000,1
MOEX.SBER:SMAL,60,17/10/22,16:00:00,109.0100000,109.0100000,109.0100000,109.0100000,8
MOEX.SBER:SMAL,60,17/10/22,19:00:00,111.9700000,111.9800000,111.0000000,111.0000000,118
MOEX.SBER:SMAL,60,17/10/22,20:00:00,109.6300000,109.6300000,109.6300000,109.6300000,3
MOEX.SBER:SMAL,60,18/10/22,11:00:00,112.1500000,112.1500000,112.1500000,112.1500000,1
MOEX.SBER:SMAL,60,18/10/22,12:00:00,111.0000000,111.0000000,111.0000000,111.0000000,2
MOEX.SBER:SMAL,60,18/10/22,13:00:00,111.0800000,113.5100000,111.0800000,113.5100000,21
MOEX.SBER:SMAL,60,18/10/22,14:00:00,113.7700000,113.7800000,113.7700000,113.7800000,2
MOEX.SBER:SMAL,60,18/10/22,15:00:00,114.4900000,114.4900000,114.4900000,114.4900000,1
MOEX.SBER:SMAL,60,18/10/22,16:00:00,114.4700000,114.4700000,112.0900000,112.0900000,13
MOEX.SBER:SMAL,60,18/10/22,17:00:00,112.1700000,114.4700000,112.1700000,114.4700000,7
MOEX.SBER:SMAL,60,18/10/22,18:00:00,113.5700000,113.5700000,113.0000000,113.0000000,182
MOEX.SBER:SMAL,60,18/10/22,22:00:00,112.0900000,112.0900000,112.0900000,112.0900000,12
MOEX.SBER:SMAL,60,19/10/22,12:00:00,114.9900000,114.9900000,107.0100000,107.0100000,4
MOEX.SBER:SMAL,60,19/10/22,13:00:00,108.4700000,108.4700000,108.4700000,108.4700000,8
MOEX.SBER:SMAL,60,19/10/22,19:00:00,110.0000000,110.0000000,110.0000000,110.0000000,112
MOEX.SBER:SMAL,60,20/10/22,11:00:00,111.0000000,111.0000000,111.0000000,111.0000000,1
MOEX.SBER:SMAL,60,20/10/22,12:00:00,114.9800000,114.9800000,114.9800000,114.9800000,1
MOEX.SBER:SMAL,60,20/10/22,13:00:00,113.9400000,113.9400000,113.9400000,113.9400000,5
MOEX.SBER:SMAL,60,20/10/22,14:00:00,114.0100000,114.0100000,114.0100000,114.0100000,6
MOEX.SBER:SMAL,60,20/10/22,15:00:00,115.5200000,116.0000000,115.5200000,116.0000000,3
MOEX.SBER:SMAL,60,20/10/22,16:00:00,115.5600000,115.5600000,115.5600000,115.5600000,8
MOEX.SBER:SMAL,60,20/10/22,17:00:00,115.6100000,115.6100000,115.0300000,115.0300000,12
MOEX.SBER:SMAL,60,20/10/22,18:00:00,115.1000000,115.1000000,115.1000000,115.1000000,8
MOEX.SBER:SMAL,60,20/10/22,19:00:00,115.1200000,115.1200000,115.0000000,115.0000000,157
MOEX.SBER:SMAL,60,21/10/22,11:00:00,114.0900000,114.0900000,114.0900000,114.0900000,1
MOEX.SBER:SMAL,60,21/10/22,12:00:00,114.0900000,114.0900000,114.0900000,114.0900000,1
MOEX.SBER:SMAL,60,21/10/22,15:00:00,115.3500000,115.3500000,115.3500000,115.3500000,8
MOEX.SBER:SMAL,60,21/10/22,17:00:00,116.7900000,116.7900000,116.7900000,116.7900000,1
MOEX.SBER:SMAL,60,21/10/22,18:00:00,118.4600000,118.9700000,118.4600000,118.9700000,2
MOEX.SBER:SMAL,60,21/10/22,19:00:00,117.1300000,117.1300000,117.0000000,117.0000000,158
MOEX.SBER:SMAL,60,21/10/22,20:00:00,114.1200000,118.6500000,114.1200000,118.6500000,12
MOEX.SBER:SMAL,60,24/10/22,11:00:00,120.2700000,120.2700000,120.2700000,120.2700000,1
MOEX.SBER:SMAL,60,24/10/22,12:00:00,118.3900000,118.3900000,118.3900000,118.3900000,1
MOEX.SBER:SMAL,60,24/10/22,13:00:00,118.3800000,118.3800000,118.0300000,118.0600000,5
MOEX.SBER:SMAL,60,24/10/22,14:00:00,120.0000000,120.0000000,120.0000000,120.0000000,1
MOEX.SBER:SMAL,60,24/10/22,15:00:00,120.4800000,120.4800000,117.4100000,117.4100000,10
MOEX.SBER:SMAL,60,24/10/22,16:00:00,118.4800000,118.7800000,118.4800000,118.7800000,2
MOEX.SBER:SMAL,60,24/10/22,18:00:00,119.2000000,119.2000000,119.2000000,119.2000000,2
MOEX.SBER:SMAL,60,24/10/22,19:00:00,118.7800000,118.7800000,117.0000000,117.0000000,306
MOEX.SBER:SMAL,60,24/10/22,20:00:00,118.9900000,118.9900000,118.9900000,118.9900000,4
MOEX.SBER:SMAL,60,25/10/22,00:00:00,118.7200000,119.0000000,118.7200000,119.0000000,2
MOEX.SBER:SMAL,60,25/10/22,12:00:00,116.5800000,123.7800000,116.4000000,123.7800000,24
MOEX.SBER:SMAL,60,25/10/22,13:00:00,123.7600000,123.7600000,123.7600000,123.7600000,2
MOEX.SBER:SMAL,60,25/10/22,14:00:00,122.0000000,122.0000000,118.7800000,118.7800000,5
MOEX.SBER:SMAL,60,25/10/22,15:00:00,119.7000000,119.7100000,119.6500000,119.7100000,7
MOEX.SBER:SMAL,60,25/10/22,17:00:00,122.5000000,123.7800000,122.0000000,123.7800000,131
MOEX.SBER:SMAL,60,25/10/22,18:00:00,123.8000000,124.4000000,120.8100000,124.3400000,16
MOEX.SBER:SMAL,60,26/10/22,00:00:00,124.0500000,124.0500000,124.0500000,124.0500000,1
MOEX.SBER:SMAL,60,26/10/22,11:00:00,123.7900000,123.7900000,123.7900000,123.7900000,9
MOEX.SBER:SMAL,60,26/10/22,12:00:00,124.0200000,125.7700000,123.0900000,125.7700000,28
MOEX.SBER:SMAL,60,26/10/22,16:00:00,124.1100000,125.7700000,124.1100000,125.7700000,5
MOEX.SBER:SMAL,60,26/10/22,17:00:00,123.8000000,123.8000000,123.8000000,123.8000000,4
MOEX.SBER:SMAL,60,26/10/22,18:00:00,124.0000000,124.0000000,122.1000000,122.1000000,6
MOEX.SBER:SMAL,60,26/10/22,19:00:00,123.0100000,124.2700000,123.0100000,124.2700000,17
MOEX.SBER:SMAL,60,26/10/22,20:00:00,127.0000000,127.0000000,127.0000000,127.0000000,1
MOEX.SBER:SMAL,60,26/10/22,21:00:00,126.7000000,126.7000000,126.7000000,126.7000000,1
MOEX.SBER:SMAL,60,27/10/22,11:00:00,125.0000000,127.9600000,123.0000000,127.9600000,241
MOEX.SBER:SMAL,60,27/10/22,12:00:00,127.2500000,139.0500000,123.7900000,124.5700000,283
MOEX.SBER:SMAL,60,27/10/22,13:00:00,125.0800000,125.0800000,124.7100000,125.0800000,10
MOEX.SBER:SMAL,60,27/10/22,14:00:00,126.9800000,127.0000000,126.9800000,127.0000000,2
MOEX.SBER:SMAL,60,27/10/22,15:00:00,127.1500000,127.1500000,127.1500000,127.1500000,2
MOEX.SBER:SMAL,60,27/10/22,16:00:00,125.2500000,125.5000000,125.0800000,125.5000000,6
MOEX.SBER:SMAL,60,27/10/22,17:00:00,125.0500000,125.0600000,125.0400000,125.0400000,10
MOEX.SBER:SMAL,60,27/10/22,18:00:00,126.5800000,127.4800000,125.0000000,125.0000000,214
MOEX.SBER:SMAL,60,28/10/22,14:00:00,126.0000000,126.0000000,126.0000000,126.0000000,6
MOEX.SBER:SMAL,60,28/10/22,15:00:00,127.8800000,127.8900000,127.8800000,127.8900000,6
MOEX.SBER:SMAL,60,28/10/22,16:00:00,127.8900000,127.8900000,127.8900000,127.8900000,1
MOEX.SBER:SMAL,60,28/10/22,17:00:00,125.8100000,125.8100000,125.2200000,125.2200000,4
MOEX.SBER:SMAL,60,28/10/22,18:00:00,125.2000000,125.2000000,125.0700000,125.0700000,14
MOEX.SBER:SMAL,60,28/10/22,19:00:00,125.0800000,125.0800000,125.0000000,125.0000000,171
MOEX.SBER:SMAL,60,28/10/22,20:00:00,124.5100000,127.4700000,123.7900000,127.4700000,35
MOEX.SBER:SMAL,60,31/10/22,11:00:00,127.9500000,128.5900000,127.9500000,128.5900000,9
MOEX.SBER:SMAL,60,31/10/22,12:00:00,128.5900000,128.5900000,128.5900000,128.5900000,1
MOEX.SBER:SMAL,60,31/10/22,14:00:00,128.2500000,128.2500000,128.2500000,128.2500000,2
MOEX.SBER:SMAL,60,31/10/22,15:00:00,125.7800000,125.7800000,125.1100000,125.1100000,8
MOEX.SBER:SMAL,60,31/10/22,16:00:00,125.1300000,125.1300000,125.1200000,125.1200000,4
MOEX.SBER:SMAL,60,31/10/22,17:00:00,127.0000000,127.7800000,127.0000000,127.7800000,9
MOEX.SBER:SMAL,60,31/10/22,19:00:00,125.1500000,125.1500000,125.0000000,125.0000000,224
MOEX.SBER:SMAL,60,01/11/22,00:00:00,127.4400000,127.4400000,127.4400000,127.4400000,1
MOEX.SBER:SMAL,60,01/11/22,11:00:00,127.9700000,127.9700000,127.9700000,127.9700000,1
MOEX.SBER:SMAL,60,01/11/22,12:00:00,127.9700000,127.9700000,126.2100000,127.9700000,13
MOEX.SBER:SMAL,60,01/11/22,13:00:00,127.9700000,128.9600000,127.9700000,128.9600000,11
MOEX.SBER:SMAL,60,01/11/22,16:00:00,126.0900000,126.0900000,126.0900000,126.0900000,5
MOEX.SBER:SMAL,60,01/11/22,19:00:00,126.0900000,126.0900000,126.0000000,126.0000000,145
MOEX.SBER:SMAL,60,02/11/22,12:00:00,125.7900000,125.7900000,125.7900000,125.7900000,4
MOEX.SBER:SMAL,60,02/11/22,13:00:00,127.9700000,127.9700000,127.9700000,127.9700000,1
MOEX.SBER:SMAL,60,02/11/22,14:00:00,126.7500000,126.9800000,126.7500000,126.9800000,9
MOEX.SBER:SMAL,60,02/11/22,16:00:00,127.1200000,128.0000000,127.1200000,127.1200000,7
